Name,Temp,BCCmagmom_composition_average,GSmagmom_composition_average,IsBCC_composition_average,ElectricalConductivity_composition_average,BCCmagmom_max_value,ThirdIonizationEnergy_composition_average,NdValence_composition_average,GSestFCClatcnt_composition_average,ElectronAffinity_composition_average,valence_composition_average,valence_difference,GSestBCClatcnt_composition_average,SpaceGroupNumber_difference,SecondIonizationEnergy_composition_average,Electronegativity_arithmetic_average,IsHexagonal_composition_average,BCCefflatcnt_composition_average,HHIp_composition_average,ThirdIonizationEnergy_arithmetic_average,BCCmagmom_arithmetic_average
Co3Ga2Y1,85,0.313876023,0.256683534,-0.94101955,0.022240059,0.562039002,-0.044046315,1.207896963,0.090638781,-0.473436259,-0.951424349,-1.434345439,0.090638781,0.69249234,0.002489063,-0.472891716,1.10551686,0.227647315,0.882566342,-0.105588839,0.335011122
C5Dy1Fe70Nd9,535,1.706983281,1.748971634,1.613249113,-0.031226837,1.022399734,-0.020657268,0.325546345,-0.640749412,-0.723668532,1.102549221,0.393980228,-0.640749413,-0.520886509,-0.254642082,-0.301686744,-0.365626315,-0.43826849,-0.157305192,0.177449692,0.245608333
C5Dy2Fe70Nd8,537,1.706983281,1.748971634,1.613249113,-0.031941635,1.022399734,-0.019882766,0.325546345,-0.64571504,-0.723668532,1.102549221,0.393980228,-0.645715042,-0.520886509,-0.252566787,-0.301686744,-0.365626315,-0.443354946,-0.157305192,0.177449692,0.245608333
C5Dy4Fe70Nd6,540,1.706983281,1.748971634,1.613249113,-0.033371231,1.022399734,-0.018333761,0.325546345,-0.655646298,-0.723668532,1.102549221,0.393980228,-0.6556463,-0.520886509,-0.248416198,-0.301686744,-0.365626315,-0.45352786,-0.157305192,0.177449692,0.245608333
C5Fe70Lu1Nd9,530,1.706983281,1.74901256,1.613249113,-0.030654999,1.022399734,-0.022625528,0.330588348,-0.644266378,-0.723668532,1.102549221,0.393980228,-0.644266379,-0.520886509,-0.249760848,-0.257409596,-0.365626315,-0.440936886,-0.157305192,0.127442724,0.245608333
C10Ce20Fe137Mn3,480,1.671538105,1.691318588,1.613249113,-0.056316249,1.022399734,-0.036618844,0.368403375,-0.60497593,-0.73263059,1.212412924,0.393980228,-0.604975931,-0.520886509,-0.25577106,-0.027168426,-0.718700677,-0.409810783,-0.165059801,0.421087973,0.788828553
C10Fe137Mn3Pr20,412,1.671538105,1.691318588,1.613249113,-0.054886653,1.022399734,-0.021470176,0.31798334,-0.625346016,-0.73263059,1.116879269,1.003422116,-0.625346017,-0.520886509,-0.26237327,-0.018312996,-0.365626315,-0.422249177,-0.165059801,0.45957572,0.788828553
C1Fe12Mn2Pr2,305,1.470682107,1.364617996,1.613249113,-0.184908422,1.022399734,0.005878505,0.27512631,-0.631453216,-0.783415584,1.198082876,1.003422116,-0.631453216,-0.520886509,-0.272474652,-0.018312996,-0.365626315,-0.427642618,-0.209002585,0.45957572,0.788828553
C1Fe11Mn3Pr2,230,1.35253152,1.172441177,1.613249113,-0.261391815,1.022399734,0.021965965,0.249916292,-0.635045686,-0.81328911,1.245849703,1.003422116,-0.635045687,-0.520886509,-0.278416641,-0.018312996,-0.365626315,-0.430815231,-0.234851282,0.45957572,0.788828553
C1Fe8Mn6Pr2,85,0.99807976,0.59591072,1.613249113,-0.490841995,1.022399734,0.070228343,0.174286239,-0.645823098,-0.902909689,1.389150184,1.003422116,-0.645823098,-0.520886509,-0.296242608,-0.018312996,-0.365626315,-0.440333069,-0.312397373,0.45957572,0.788828553
C10Fe137Mn3Nd20,506,1.671538105,1.691318588,1.613249113,-0.053457057,1.022399734,-0.016605533,0.31798334,-0.636861524,-0.73263059,1.116879269,1.003422116,-0.636861525,-0.520886509,-0.258499974,-0.009457567,-0.365626315,-0.434133817,-0.165059801,0.471935165,0.788828553
C2Fe27Mn1Nd4,491,1.647907987,1.652883225,1.613249113,-0.068753736,1.022399734,-0.013388041,0.312941336,-0.637580018,-0.738605295,1.126432635,1.003422116,-0.637580019,-0.520886509,-0.259688371,-0.009457567,-0.365626315,-0.434768339,-0.17022954,0.471935165,0.788828553
C1Fe13Mn1Nd2,451,1.588832694,1.556794815,1.613249113,-0.106995432,1.022399734,-0.005344311,0.300336327,-0.639376253,-0.753542058,1.150316048,1.003422116,-0.639376254,-0.520886509,-0.262659366,-0.009457567,-0.365626315,-0.436354645,-0.183153889,0.471935165,0.788828553
C2Fe25Mn3Nd4,401,1.529757401,1.460706406,1.613249113,-0.145237129,1.022399734,0.002699419,0.287731318,-0.641172489,-0.768478821,1.174199462,1.003422116,-0.64117249,-0.520886509,-0.265630361,-0.009457567,-0.365626315,-0.437940952,-0.196078237,0.471935165,0.788828553
C1Fe12Mn2Nd2,354,1.470682107,1.364617996,1.613249113,-0.183478825,1.022399734,0.010743148,0.27512631,-0.642968724,-0.783415584,1.198082876,1.003422116,-0.642968725,-0.520886509,-0.268601355,-0.009457567,-0.365626315,-0.439527258,-0.209002585,0.471935165,0.788828553
Fe11Ga3Pr6,320,0.809523573,0.855218106,0.764867022,-0.338661486,1.022399734,-0.26676366,0.265042303,0.439569465,-0.729829947,0.388435154,0.393980228,0.439569465,1.139526653,-0.421369897,-0.638193069,0.005101765,0.575529068,0.870665171,-0.168795478,0.712500046
Fe11Ga3Nd6,397,0.809523573,0.855218106,0.764867022,-0.335016016,1.022399734,-0.254358821,0.265042303,0.410204919,-0.729829947,0.388435154,0.393980228,0.410204918,1.139526653,-0.41149299,-0.626385829,0.005101765,0.545223236,0.870665171,-0.152316217,0.712500046
Fe11Ga3Sm6,462,0.809523573,0.855218106,0.764867022,-0.353243367,1.022399734,-0.217715578,0.265042303,0.355286611,-0.729829947,0.388435154,0.393980228,0.355286611,1.139526653,-0.392300365,-0.590964111,-0.895237858,0.498068594,0.870665171,-0.103637348,0.712500046
Ce2Co12P7,48,0.500864876,0.42790964,-0.94101955,0.084444509,0.562039002,0.021242314,-0.036997718,0.079007022,0.034312921,-0.332730206,-0.215461661,0.079007022,1.484381695,-0.006801714,-0.142289011,0.819694757,-0.216958684,-0.036831801,-0.13630676,0.335011122
Co12P7Pr2,136,0.500864876,0.42790964,-0.94101955,0.085601802,0.562039002,0.033505522,-0.077813937,0.062516953,0.034312921,-0.410066974,-0.215461661,0.062516953,1.484381695,-0.01214636,-0.130481771,1.10551686,-0.22702786,-0.036831801,-0.084989764,0.335011122
Co12Nd2P7,140,0.500864876,0.42790964,-0.94101955,0.086759094,0.562039002,0.037443566,-0.077813937,0.053194875,0.034312921,-0.410066974,-0.215461661,0.053194874,1.484381695,-0.009010834,-0.118674532,1.10551686,-0.236648759,-0.036831801,-0.068510503,0.335011122
Co12P7Sm2,148,0.500864876,0.42790964,-0.94101955,0.080972633,0.562039002,0.049076341,-0.077813937,0.035760492,0.034312921,-0.410066974,-0.215461661,0.035760491,1.484381695,-0.002917937,-0.083252813,0.819694757,-0.251618486,-0.036831801,-0.019831634,0.335011122
Co12Eu2P7,151,0.500864876,0.42790964,-0.645627936,0.080972633,0.562039002,0.062056342,-0.077813937,0.070847321,0.034312921,-0.410066974,-0.215461661,0.07084732,1.931416008,0.000217588,-0.065541954,0.819694757,-0.221149324,-0.036831801,0.034484877,0.335011122
Co12Gd2P7,145,0.500864876,0.42790964,-0.94101955,0.077500757,0.562039002,0.024999001,-0.036997718,0.022375939,0.034312921,-0.410066974,-0.215461661,0.022375939,1.484381695,0.015360753,-0.047831095,1.10551686,-0.261904659,-0.036831801,-0.120586412,0.335011122
Co12P7Tb2,150,0.500864876,0.42790964,-0.94101955,0.078658049,0.562039002,0.03600998,-0.077813937,0.018766795,0.034312921,-0.332730206,-0.215461661,0.018766795,1.484381695,0.005205925,-0.036023855,1.10551686,-0.267568316,-0.036831801,-0.074509532,0.335011122
Co12Dy2P7,152,0.500864876,0.42790964,-0.94101955,0.080972633,0.562039002,0.043713347,-0.077813937,0.012996927,0.034312921,-0.410066974,-0.215461661,0.012996926,1.484381695,0.007789171,-0.024216616,1.10551686,-0.277824837,-0.036831801,-0.042273785,0.335011122
Co12Ho2P7,152,0.500864876,0.42790964,-0.94101955,0.080972633,0.562039002,0.044067425,-0.077813937,0.007047523,0.034312921,-0.410066974,-0.215461661,0.007047522,1.484381695,0.010194262,-0.012409376,1.10551686,-0.276574533,-0.036831801,-0.040792097,0.335011122
Co12Er2P7,146,0.500864876,0.42790964,-0.94101955,0.082129925,0.562039002,0.043169275,-0.077813937,0.005293394,0.034312921,-0.410066974,-0.215461661,0.005293394,1.484381695,0.012403382,-0.000602137,1.10551686,-0.283890568,-0.036831801,-0.044550525,0.335011122
Co12P7Tm2,147,0.500864876,0.42790964,-0.94101955,0.083287217,0.562039002,0.074500908,-0.077813937,-0.004326472,0.034312921,-0.410066974,-0.215461661,-0.004326473,1.484381695,0.014630318,0.011205103,1.10551686,-0.292594706,-0.036831801,0.086560786,0.335011122
Co12P7Yb2,134,0.500864876,0.42790964,-0.94101955,0.111062228,0.562039002,0.062954493,-0.077813937,0.045647418,0.034312921,-0.410066974,-0.215461661,0.045647418,1.880326372,0.017017593,0.023012342,0.819694757,-0.249346826,-0.036831801,0.038243305,0.335011122
Co12Lu2P7,150,0.500864876,0.428240945,-0.94101955,0.085601802,0.562039002,0.027779812,-0.036997718,-0.015473754,0.034312921,-0.410066974,-0.215461661,-0.015473755,1.484381695,0.047303923,0.034819582,1.10551686,-0.299426141,-0.036831801,-0.108949741,0.335011122
Au1Gd1Ni4,38,-0.928132598,-0.327418022,-0.94101955,1.012592782,-1.185489496,-0.363310731,1.279325346,-0.264954481,1.10915113,-0.951424349,-1.434345439,-0.26495448,-0.571976145,0.028927247,0.400844005,-0.395049178,-0.080322517,-0.536419412,-1.150901596,-1.097936143
Au1Ni4Tb1,28,-0.928132598,-0.327418022,-0.94101955,1.014618043,-1.185489496,-0.344041518,1.207896963,-0.271270483,1.10915113,-0.816085006,-0.82490355,-0.271270483,-0.571976145,0.011156298,0.412651245,-0.395049178,-0.090233918,-0.536419412,-1.104824716,-1.097936143
Au1Dy1Ni4,23,-0.928132598,-0.327418022,-0.94101955,1.018668565,-1.185489496,-0.330560625,1.207896963,-0.281367753,1.10915113,-0.951424349,-1.434345439,-0.281367752,-0.571976145,0.015676978,0.424458484,-0.395049178,-0.108182829,-0.536419412,-1.072588969,-1.097936143
Au1Ho1Ni4,14,-0.928132598,-0.327418022,-0.94101955,1.018668565,-1.185489496,-0.329940987,1.207896963,-0.29177921,1.10915113,-0.951424349,-1.434345439,-0.291779209,-0.571976145,0.019885887,0.436265724,-0.395049178,-0.105994796,-0.536419412,-1.071107281,-1.097936143
Au1Er1Ni4,24,-0.928132598,-0.327418022,-0.94101955,1.020693826,-1.185489496,-0.331512751,1.207896963,-0.294848934,1.10915113,-0.951424349,-1.434345439,-0.294848934,-0.571976145,0.023751848,0.448072963,-0.395049178,-0.118797858,-0.536419412,-1.074865709,-1.097936143
C6Fe85Gd10,582,1.766221545,1.807965266,1.669247931,-0.019183551,1.022399734,-0.018967234,0.414405417,-0.740781259,-0.732710696,1.147005476,0.393980228,-0.740781261,-0.520886509,-0.211476004,0.318193329,-0.419810994,-0.530616675,-0.230596484,0.416362834,0.712500046
B2Gd3Ni7,37,-0.936496766,-0.404228169,-0.94101955,-0.115477703,-1.185489496,0.100094957,0.315042171,-0.342744405,0.311262439,-0.951424349,-1.434345439,-0.342744405,-0.214348695,0.078701493,-0.189517969,-0.144954839,-0.210983126,0.017442769,0.219840421,-1.097936143
Mn2Y1,102.5,-0.146728936,-0.941579141,1.126721749,-1.061274679,-0.371861304,-0.145787761,-0.220670704,0.153475769,-1.418601434,1.214005151,1.003422116,0.15347577,-0.674155417,-0.539992541,-1.364338297,0.105139501,0.323385131,0.507221723,-0.230249388,-0.068626366
B1Fe2,1013,1.192311047,1.236424808,1.126721749,-0.267372292,1.022399734,0.198126135,-0.077813937,-1.336330692,-0.889591075,0.672647776,0.393980228,-1.336330692,-0.163259059,0.332592237,0.583856217,-0.895237858,-1.256341585,-0.463181438,0.550021925,1.646283471
Mn1Ni1Si1,622,-0.537430767,-0.634498581,0.0928511,-0.563044224,-0.371861304,0.291736729,0.065042829,-0.41135171,0.306677683,0.401969089,1.003422116,-0.411351709,-0.840196733,-0.126397083,0.058434061,-0.895237858,-0.576988976,-0.536419412,0.530416665,-0.373642517
Co1Ge1Mn1,337,0.301727205,-0.142684014,0.0928511,-0.429393066,0.562039002,0.263263632,1.350753729,-0.284115111,-0.078441858,0.401969089,1.003422116,-0.28411511,-0.571976145,-0.221113124,0.152891976,0.105139501,-0.312854562,-0.042063085,0.496373981,1.059304748
Fe1Ge1Ni1,770,0.132089225,0.454503393,0.0928511,-0.129654409,1.022399734,0.222579144,1.636467263,-0.257327048,0.380033786,0.131290401,0.393980228,-0.257327048,-0.916831187,-0.118353391,0.5189164,-0.895237858,-0.304000461,-0.280086502,0.447731251,0.769630707
Co1Fe1Ge1,370,0.971247197,0.946317961,0.0928511,0.004012829,1.022399734,0.172101362,1.493610496,-0.263757777,0.090841457,0.131290401,0.393980228,-0.263757778,-0.520886509,-0.187441852,0.483494682,0.105139501,-0.294876424,0.104412864,0.387379572,2.202577973
Cr1Ni1P1,146,-0.961589272,-0.634658613,0.0928511,-0.26332177,-1.185489496,0.109805129,0.065042829,-0.241455794,0.321489973,0.401969089,0.393980228,-0.241455794,1.931416008,0.137984756,0.53072364,-0.895237858,-0.553817938,-0.756133336,0.31289765,-1.097936143
Co1Fe1P1,430,0.971247197,0.946317961,0.0928511,0.004012708,1.022399734,0.049987446,0.065042829,-0.285688681,-0.249841214,0.401969089,0.393980228,-0.285688682,1.931416008,0.048942948,0.696024993,0.105139501,-0.579926024,-0.499800425,0.241379104,2.202577973
As1Fe20P9,358,1.192311047,1.236424808,1.126721749,-0.251980307,1.022399734,-0.041655421,0.065042829,-0.246661324,-0.570562561,1.214005151,-0.82490355,-0.246661325,1.931416008,-0.012737834,1.050242177,-0.895237858,-0.526613353,-0.604164539,0.055300785,0.712500046
As1Fe10P4,411,1.192311047,1.236424808,1.126721749,-0.236588322,1.022399734,-0.047183796,0.207899596,-0.248679617,-0.566824221,1.214005151,-0.82490355,-0.248679618,1.931416008,-0.019546914,1.050242177,-0.895237858,-0.497051703,-0.580362197,0.055300785,0.712500046
As3Fe20P7,443,1.192311047,1.236424808,1.126721749,-0.221196337,1.022399734,-0.052712171,0.350756363,-0.25069791,-0.563085881,1.214005151,-0.82490355,-0.250697911,1.931416008,-0.026355993,1.050242177,-0.895237858,-0.467490052,-0.556559855,0.055300785,0.712500046
As3Fe10P2,470,1.192311047,1.236424808,1.126721749,-0.175020382,1.022399734,-0.069297297,0.779326663,-0.256752789,-0.551870862,1.214005151,-0.82490355,-0.25675279,1.931416008,-0.046783232,1.050242177,-0.895237858,-0.378805101,-0.48515283,0.055300785,0.712500046
B1Fe50P24,350,1.192311047,1.236424808,1.126721749,-0.267372292,1.022399734,-0.026756919,-0.077813937,-0.288310537,-0.586912508,1.192350856,0.393980228,-0.288310538,1.931416008,0.007612085,0.884940824,-0.895237858,-0.584181667,-0.621375463,0.401473677,0.712500046
B2Fe50P23,450,1.192311047,1.236424808,1.126721749,-0.267372292,1.022399734,-0.017386792,-0.077813937,-0.331978043,-0.599524115,1.170696561,0.393980228,-0.331978045,1.931416008,0.021152924,0.884940824,-0.895237858,-0.612188331,-0.614784045,0.401473677,0.712500046
Fe20P9Si1,370,1.192311047,1.236424808,1.126721749,-0.267370672,1.022399734,-0.026116123,-0.077813937,-0.255816673,-0.530639913,1.186937283,-0.215461661,-0.255816674,1.931416008,-0.027004477,0.719639472,-0.895237858,-0.553171082,-0.578531248,0.241089995,0.712500046
Cu3Fe97P50,265,1.126690337,1.171075088,1.06468951,-0.147071777,1.022399734,-0.024920978,-0.043528313,-0.242960502,-0.53439236,1.149042266,1.003422116,-0.242960503,1.931416008,0.009455275,0.719639472,-0.895237858,-0.554488894,-0.636755437,0.361721074,0.712500046
As1Cr1Ni1,185,-0.961589272,-0.634658613,0.0928511,-0.109401919,-1.185489496,0.054521378,1.493610496,-0.261638725,0.358873372,0.401969089,0.393980228,-0.261638725,-0.163259059,0.069893961,0.5189164,-0.895237858,-0.258201432,-0.518109919,0.246799914,-1.097936143
As1Co1Mn1,347.5,0.301727205,-0.142684014,0.0928511,-0.275473337,0.562039002,0.085865965,1.350753729,-0.326228945,-0.381741131,0.672647776,1.003422116,-0.326228946,-0.316527966,-0.052819119,0.353615048,0.105139501,-0.302287657,-0.408252957,0.284275777,1.059304748
As1Co1Fe1,301,0.971247197,0.946317961,0.0928511,0.157932558,1.022399734,-0.005296305,1.493610496,-0.305871612,-0.212457816,0.401969089,0.393980228,-0.305871613,-0.163259059,-0.019147847,0.684217753,0.105139501,-0.284309519,-0.261777008,0.175281368,2.202577973
As1Co2,30,0.750183347,0.656211113,-0.94101955,0.429317558,0.562039002,0.080818187,1.636467263,-0.346917263,0.112001871,-0.410066974,-0.215461661,-0.346917263,-0.610293372,0.035723856,0.920362543,1.10551686,-0.308060539,-0.133610553,0.185201449,1.080050086
Fe1P1Rh1,350,0.290539745,0.147262802,0.0928511,0.210589349,1.022399734,-0.023764523,0.207899596,-0.021238,0.102832358,1.214005151,-0.82490355,-0.021238001,1.931416008,0.112544239,1.168314572,-0.895237858,-0.318027402,-0.481490932,0.153200604,1.040201026
Mn1P1Ru1,269,-0.57085775,-0.941739172,0.0928511,-0.550908859,-0.371861304,-0.010888155,-0.077813937,-0.050857565,-0.136985671,2.026041214,0.393980228,-0.050857565,1.7781471,-0.003434587,0.74325395,0.105139501,-0.338051927,-0.62796688,0.168595703,-0.430722478
Mn1P1Rh1,401,-0.378980246,-0.941739172,0.0928511,-0.222816546,-0.371861304,0.067397747,0.065042829,-0.041595333,-0.066450957,1.484683839,-0.215461661,-0.041595333,1.880326372,0.078872967,0.837711866,-0.895237858,-0.336005541,-0.62796688,0.262195013,-0.103072198
As1Mn1Ru1,521,-0.57085775,-0.941739172,0.0928511,-0.396989008,-0.371861304,-0.066171906,1.350753729,-0.071040496,-0.099602273,2.026041214,0.393980228,-0.071040496,-0.316527966,-0.071525381,0.731446711,0.105139501,-0.042435421,-0.389943463,0.102497966,-0.430722478
As1Mn1Rh1,190,-0.378980246,-0.941739172,0.0928511,-0.068896695,-0.371861304,0.012113996,1.493610496,-0.061778264,-0.029067558,1.484683839,-0.215461661,-0.061778264,-0.214348695,0.010782173,0.825904627,-0.895237858,-0.040389035,-0.389943463,0.196097276,-0.103072198
Fe2Te3,10,0.317368249,0.365095203,0.29962523,-0.630284516,1.022399734,-0.168300247,1.807895383,1.317209533,1.198730217,1.484683839,-1.434345439,1.317209532,0.015554666,0.044640507,0.690121373,0.905441388,0.985409444,-0.389943463,0.009567223,1.646283471
B2Fe5Si1,784,1.055601235,1.100279557,0.997487918,-0.32407353,1.022399734,0.175324233,-0.184956513,-1.010982022,-0.604983502,0.672647776,0.393980228,-1.010982022,-0.163259059,0.196558739,0.542530879,-0.895237858,-1.038402049,-0.328148923,0.52116515,0.712500046
B2Mn5P1,411,-0.199748749,-0.941599145,0.997487918,-1.136715659,-0.371861304,0.308712528,-0.45281295,-1.007250862,-1.086118423,1.281674823,1.003422116,-1.007250862,1.7781471,0.212459062,0.554338119,-0.895237858,-1.083375767,-0.788174949,0.510468086,-0.430773179
B2Mn5Si1,312,-0.199748749,-0.941599145,0.997487918,-1.136709583,-0.371861304,0.346253489,-0.45281295,-1.049152022,-0.922389717,1.180170315,1.003422116,-1.04915202,-0.188803877,0.133425104,0.211928174,-0.895237858,-1.072111058,-0.602791327,0.630159559,-0.430773179
Mn5Sn3,263,-0.199748749,-0.941599145,0.997487918,-0.74027078,-0.371861304,0.143972089,1.154325675,0.346136456,-0.458447633,1.383179331,0.393980228,0.346136457,0.002782257,-0.398697907,-0.053734715,-0.895237858,0.126216956,-0.788174949,0.310855812,-0.068626366
Co1Fe9U5,129,1.148098277,1.178403438,0.919947619,-0.067276486,1.022399734,-0.931131374,0.093614183,-0.387250011,-1.015142867,1.322276626,0.393980228,-0.387250012,1.152299062,-1.224891154,-0.260361405,-0.695162386,-0.199081763,-0.968523462,-0.849287758,2.202577973
Co2Fe8U5,87,1.103885507,1.120382069,0.713173489,-0.012999486,1.022399734,-0.913908475,0.122185536,-0.395459141,-0.950250929,1.159869414,0.393980228,-0.395459142,1.152299062,-1.213916813,-0.260361405,-0.495086914,-0.203831967,-0.94289017,-0.849287758,2.202577973
Co3Fe7U5,24,1.059672737,1.0623607,0.506399359,0.041277514,1.022399734,-0.896685577,0.150756889,-0.403668271,-0.885358992,0.997462201,0.393980228,-0.403668272,1.152299062,-1.202942473,-0.260361405,-0.295011442,-0.208582171,-0.917256879,-0.849287758,2.202577973
Fe9Mn1U5,130,1.058407049,1.018624413,1.126721749,-0.208234665,1.022399734,-0.930121818,0.036471476,-0.383112347,-1.113891467,1.538819576,-0.82490355,-0.383112348,1.152299062,-1.242599749,-0.650000308,-0.895237858,-0.197927187,-1.023451942,-0.84325259,1.436793672
Fe8Mn2U5,89,0.92450305,0.800824018,1.126721749,-0.294915844,1.022399734,-0.911889364,0.007900123,-0.387183814,-1.14774813,1.592955314,-0.82490355,-0.387183815,1.152299062,-1.249334003,-0.650000308,-0.895237858,-0.201522814,-1.052747132,-0.84325259,1.436793672
Fe7Mn3U5,24,0.790599052,0.583023623,1.126721749,-0.381597023,1.022399734,-0.89365691,-0.020671231,-0.391255281,-1.181604793,1.647091051,-0.82490355,-0.391255281,1.152299062,-1.256068258,-0.650000308,-0.895237858,-0.205118442,-1.082042322,-0.84325259,1.436793672
Pt1U1,27,-0.995045947,-0.941899203,-0.94101955,-0.384837441,-1.255162304,-2.801281821,0.350756363,0.408496326,0.753515099,0.672647776,-0.215461661,0.408496326,1.101209426,-1.517425918,0.211928174,-0.895237858,0.582893665,-0.362479223,-3.167623407,-1.155066805
Si1U1,120,-0.995045947,-0.941899203,-0.94101955,-0.955936794,-1.255162304,-1.282777136,-1.577809988,0.895402183,-0.005085755,0.672647776,-0.215461661,0.895402184,1.126754244,-1.724878365,-0.461084477,-0.895237858,0.537779918,-0.582193146,-1.352085904,-1.155066805
Ga1U1,23,-0.995045947,-0.941899203,-0.94101955,-0.846596993,-1.255162304,-1.408911139,0.565041513,0.763189667,-1.111775426,0.266629745,0.393980228,0.763189666,-0.955148413,-1.335320455,-0.62048221,-0.895237858,0.845457955,-0.362479223,-1.502892823,-1.155066805
